Date,Portfolio_Value,Rolling_Vol_30d,Drawdown_Pct,Risk_Regime
2023-03-17,1080943.4123681649,0.14275525682533063,-0.16837889695715483,Normal
2023-03-21,1059977.073834868,0.15081704684748873,-0.18450929691919415,Normal
2023-03-22,1062111.1517583732,0.1471421553427052,-0.18286744942151922,Normal
2023-03-24,1061828.2207822613,0.14722087113823093,-0.18308512165833288,Normal
2023-03-27,1051094.7239940641,0.1330735396476039,-0.19134291049017524,Normal
2023-03-28,1041712.7631019569,0.13322992618968318,-0.19856089857033352,Normal
2023-03-29,1059339.0587079567,0.14190084754112514,-0.18500015225678998,Normal
2023-03-31,1079409.5801699816,0.15265967766441907,-0.169558946911612,Normal
2023-04-03,1091875.1619329115,0.153555958471791,-0.1599685828489392,Normal
2023-04-04,1091827.596709887,0.1536089770610191,-0.1600051770339682,Normal
2023-04-06,1093333.352592213,0.15384276981666914,-0.15884672752269374,Normal
2023-04-10,1100786.3308238205,0.15571081298507009,-0.15311279741404463,Normal
2023-04-11,1088570.9434778157,0.15729092971144698,-0.1625106750296031,Normal
2023-04-12,1090471.7365072926,0.15572770222371954,-0.16104830468001505,Normal
2023-04-13,1090690.039709597,0.15255660409091418,-0.16088035365887848,Normal
2023-04-17,1080802.8655924236,0.14837417162857436,-0.1684870262665467,Normal
2023-04-18,1091330.5020464922,0.14698542294908662,-0.16038761556641964,Normal
2023-04-20,1082693.0623196654,0.14834957678413585,-0.16703280815550514,Normal
2023-04-21,1089634.6481431474,0.1388200649849209,-0.16169231651335395,Normal
2023-04-24,1108588.4526858665,0.1454985908596955,-0.14711025452905277,Normal
2023-04-26,1127832.8579553613,0.15128418511201158,-0.1323046196045024,Normal
2023-04-27,1146835.313499823,0.15756550357430954,-0.11768512809403885,Normal
2023-05-01,1147521.2939581599,0.15707958939774863,-0.11715737074901915,Normal
2023-05-04,1181904.8266829045,0.17625341809151546,-0.09070448608929667,Normal
2023-05-12,1182422.8282057457,0.17602694787980577,-0.09030596291696956,Normal
2023-05-15,1183956.3356491574,0.1727914246968419,-0.08912616281178133,Normal
2023-05-16,1188221.4566849398,0.17173144603896295,-0.08584480264083788,Normal
2023-05-17,1186840.1448877929,0.16996781099903763,-0.08690751140731508,Normal
2023-05-18,1189623.3707431688,0.16799868641742796,-0.0847662435764726,Normal
2023-05-19,1190841.0921299127,0.1677634373175373,-0.08382939268191536,Normal
2023-05-22,1206448.3354860411,0.17006463052849327,-0.07182199915254811,Normal
2023-05-23,1202138.6130669396,0.15686485835793387,-0.07513767328587727,Normal
2023-05-24,1207394.2775394744,0.15672837187542207,-0.07109424100638638,Normal
2023-05-25,1196707.5696891204,0.16083833715100068,-0.07931603288625684,Normal
2023-05-26,1211100.6566362912,0.15665348440235816,-0.06824274754472875,Normal
2023-05-30,1209961.9894078614,0.15222359965686558,-0.0691187783208736,Normal
2023-05-31,1207680.0657982905,0.14924714011461993,-0.07087437052629098,Normal
2023-06-01,1216829.8235766825,0.1432621981665422,-0.06383502732924902,Normal
2023-06-02,1214640.9231969186,0.14239927889038823,-0.06551905234613878,Normal
2023-06-05,1211129.7777428145,0.1432620212164757,-0.06822034329446769,Normal
2023-06-06,1205366.8271073436,0.14513295271640234,-0.07265405491101941,Normal
2023-06-07,1216176.355416538,0.14571619417857196,-0.06433777141920298,Normal
2023-06-09,1202754.6599377582,0.14566303544206335,-0.07466371917100473,Normal
2023-06-12,1208693.917440629,0.14565492686188816,-0.07009436630823832,Normal
2023-06-13,1210114.8200356895,0.14549436007910932,-0.0690011984606895,Normal
2023-06-14,1214701.5666618394,0.1405289616812467,-0.06547239644851015,Normal
2023-06-20,1205020.872328797,0.14350883650988755,-0.07292021435215762,Normal
2023-06-21,1205724.579565582,0.1397795100868688,-0.07237881895460167,Normal
2023-06-22,1204602.5180336928,0.1401139705419918,-0.07324207417976407,Normal
2023-06-27,1195511.3724001173,0.13715043795997536,-0.08023632427020466,Normal
2023-06-28,1197179.7642712526,0.12989400254921926,-0.07895275116886953,Normal
2023-06-29,1196466.1717073922,0.12231566655717939,-0.079501751818016,Normal
2023-06-30,1215687.478462567,0.12930799637100907,-0.06471388767752105,Normal
2023-07-03,1213008.7700868857,0.09978907458423071,-0.06677474524751525,Normal
2023-07-05,1225792.591676894,0.10358990494271138,-0.05693954417210059,Normal
2023-07-06,1229752.243317046,0.1037560662517035,-0.05389319611449576,Normal
2023-07-07,1224096.97130194,0.10487358940059016,-0.05824406545455321,Normal
2023-07-12,1213187.6302060816,0.10862665340390985,-0.06663713966343551,Normal
2023-07-18,1270991.5179932315,0.17161074530123965,-0.022165863580259987,Normal
2023-07-19,1267627.4652405807,0.17216002116298185,-0.02475398912766924,Normal
2023-07-20,1264033.033933721,0.16952030522310813,-0.027519355837915028,Normal
2023-07-21,1258223.9230028372,0.1698165986728313,-0.03198858076196167,Normal
2023-07-24,1262757.7139073093,0.1697197169696526,-0.02850052010142957,Normal
2023-07-26,1255719.2730695345,0.16822764824531683,-0.03391552690589174,Normal
2023-07-27,1244173.9018281982,0.16810928745633857,-0.042797929311882796,Normal
2023-07-28,1248315.60926513,0.1681582592407551,-0.03961151708366446,Normal
2023-07-31,1284392.2969696803,0.18569664467050237,-0.011856007887062973,Normal
2023-08-01,1308145.5984541075,0.19101850479077853,0.0,Normal
2023-08-02,1288623.696910011,0.1973030725754851,-0.014923340006774699,Normal
2023-08-04,1335534.5011561674,0.21956594834536702,0.0,Normal
2023-08-07,1377454.5844951756,0.2322113430739762,0.0,Normal
2023-08-08,1379977.5149702227,0.23193261485520214,0.0,Normal
2023-08-09,1366980.7917545084,0.23104170437471394,-0.009418068827008949,Normal
2023-08-10,1369873.5851687854,0.2311156757066757,-0.007321807559781384,Normal
2023-08-11,1360090.1554289663,0.23331025540529174,-0.014411364913931643,Normal
2023-08-14,1378532.084950158,0.23495288186223004,-0.0010474301243205428,Normal
2023-08-15,1376207.678950258,0.23280232874023737,-0.0027318097426000465,Normal
2023-08-17,1350034.1547640676,0.2425016819337165,-0.021698440649448716,High Volatility
2023-08-18,1335269.9461176414,0.24592709735224155,-0.03239731688928715,High Volatility
2023-08-24,1351280.9719452085,0.24483231168363906,-0.020794935217211447,High Volatility
2023-08-25,1349943.243693878,0.24515722315140884,-0.021764319309936626,High Volatility
2023-08-28,1350844.1042262898,0.2449785429488866,-0.02111151118615261,High Volatility
2023-08-29,1361367.1923698005,0.2426645822092653,-0.013485960748297967,High Volatility
2023-08-30,1364558.218751529,0.24204817947957202,-0.011173585113831685,High Volatility
2023-08-31,1363768.2206348127,0.24156614133970397,-0.011746056844817334,High Volatility
2023-09-01,1410064.1620576007,0.25655629783394424,0.0,High Volatility
2023-09-06,1507729.646103835,0.3121723288027015,0.0,High Volatility
2023-09-08,1555168.427024938,0.31593016670323704,0.0,High Volatility
2023-09-11,1605711.7412553127,0.30316323715142307,0.0,High Volatility
2023-09-13,1585604.2364369386,0.3074829887170784,-0.012522487257055504,High Volatility
2023-09-14,1600221.515662139,0.30595363840319745,-0.003419185058011407,High Volatility
2023-09-15,1592561.3150923816,0.30602218432717365,-0.008189780161070755,High Volatility
2023-09-18,1573604.936885338,0.3111889525400895,-0.019995372485022873,High Volatility
2023-09-19,1573114.5258605736,0.30965625908649724,-0.02030078908761994,High Volatility
2023-09-20,1561224.3466385426,0.3089169430684054,-0.027705716707278203,High Volatility
2023-09-21,1542372.9518067823,0.31397665749785864,-0.03944592782202205,High Volatility
2023-09-22,1535147.1247961086,0.3089775307565494,-0.043946005155345094,High Volatility
2023-09-26,1526462.9597544488,0.30844981189750115,-0.04935430156281274,High Volatility
2023-09-28,1510520.9277519782,0.30614200153275595,-0.05928262904082416,High Volatility
2023-09-29,1521352.7563289106,0.29232296638900196,-0.05253681763605463,High Volatility
2023-10-02,1528588.5490333522,0.28129047543059527,-0.04803053389998081,High Volatility
2023-10-03,1516599.415258402,0.28318192099171263,-0.05549708811822257,High Volatility
2023-10-04,1517583.911815614,0.28077563111282794,-0.05488396651493759,High Volatility
2023-10-06,1538075.685961947,0.28220257093209394,-0.042122165240249865,High Volatility
2023-10-09,1521338.4321574082,0.28369222387113213,-0.05254573839756764,High Volatility
2023-10-10,1544202.4052462047,0.28415487566840225,-0.03830658668598964,High Volatility
2023-10-11,1559184.4616791334,0.28415900606650224,-0.028976109709333793,High Volatility
2023-10-12,1544083.471301705,0.2786659572911994,-0.03838065598587942,High Volatility
2023-10-13,1545130.2663371253,0.2750639948117511,-0.03772873633646473,High Volatility
2023-10-16,1543463.798622048,0.274747192549224,-0.038766573746667955,High Volatility
2023-10-17,1556254.8068640667,0.2744677673578844,-0.03080063072378204,High Volatility
2023-10-19,1527686.7448519594,0.28246466460203007,-0.04859215661109567,High Volatility
2023-10-20,1520516.3720784602,0.2833702770506001,-0.053057698332733445,High Volatility
2023-10-24,1524988.2291825756,0.28335098851944845,-0.05027272953091138,High Volatility
2023-10-25,1480783.1869637435,0.2990315062607692,-0.07780260371883596,High Volatility
2023-10-30,1488698.7007376198,0.2847671835620115,-0.07287300547868854,High Volatility
2023-10-31,1487536.6078086596,0.2071843044522971,-0.07359672997985693,Normal
2023-11-01,1492929.8612040954,0.1851195062923211,-0.07023793695563732,Normal
2023-11-02,1501807.8003480653,0.1577108545631302,-0.06470896253521655,Normal
2023-11-03,1500824.5439052058,0.15465502056733738,-0.06532131182406889,Normal
2023-11-06,1512527.7757784568,0.15383532593716567,-0.0580328106737306,Normal
2023-11-07,1515618.5721321472,0.15398443640087334,-0.056107934449512425,Normal
2023-11-08,1531656.515426271,0.1546831287398585,-0.04611987564539257,Normal
2023-11-09,1518721.3120263338,0.1562173534961208,-0.054175620065511625,Normal
2023-11-10,1526478.736018388,0.1560165159291283,-0.049344476471836644,Normal
2023-11-13,1523198.0209332341,0.152316627387601,-0.05138762967353718,Normal
2023-11-14,1526912.6243742667,0.15197776828107934,-0.04907426087539376,Normal
2023-11-17,1577152.7805788226,0.1778311500528711,-0.017785857786755226,Normal
2023-11-20,1587758.0862093403,0.17505770355091252,-0.01118111961486726,Normal
2023-11-22,1592551.284567478,0.17434132078964923,-0.008196026939147871,Normal
2023-11-24,1576487.8751415191,0.17726396875447764,-0.01819994545904419,Normal
2023-11-27,1577718.6372396725,0.1752501964869185,-0.017433455393279854,Normal
2023-11-28,1581693.4252067343,0.17527190168831194,-0.014958049711837649,Normal
2023-11-29,1590340.9983123904,0.1720110001123643,-0.009572541912725724,Normal
2023-11-30,1590586.9097003038,0.1682177514123592,-0.009419394008531446,Normal
2023-12-01,1587420.3627084065,0.163558360404902,-0.011391445971869361,Normal
2023-12-04,1586813.2918252016,0.16147393382440442,-0.011769515626345657,Normal
2023-12-05,1588256.7817471577,0.15848296410560903,-0.010870543609844364,Normal
2023-12-06,1604488.188453899,0.1607173560154788,-0.0007620002831000948,Normal
2023-12-07,1608867.5325293385,0.16061515008391733,0.0,Normal
2023-12-08,1620823.5755369747,0.1603181160444007,0.0,Normal
2023-12-11,1646311.209045939,0.15392623229843494,0.0,Normal
2023-12-12,1658841.4367068592,0.15305063970758812,0.0,Normal
2023-12-13,1649617.319109147,0.15501012783520549,-0.0055605782406930775,Normal
2023-12-15,1756014.07392456,0.20934707761899538,0.0,Normal
2023-12-19,1770494.9823191033,0.2094715959410028,0.0,Normal
2023-12-20,1721770.6676290587,0.2305450524928425,-0.027520165364277118,Normal
2023-12-21,1757205.9374501766,0.23482551955697278,-0.007505835939461371,Normal
2023-12-22,1786041.5109593137,0.23692126891849574,0.0,Normal
2023-12-26,1788335.106299723,0.23653024101878098,0.0,Normal
2023-12-27,1787053.6142116708,0.23720739573518998,-0.0007165838681676222,Normal
2023-12-28,1784589.77808024,0.23785464376014104,-0.002094310068783847,Normal
2023-12-29,1799764.1735024669,0.23754711026689207,0.0,Normal
