Expected_Return,Risk_Volatility,Sharpe_Ratio,Weight_Tech_stock_data,Weight_Healthcare_stock_data,Weight_Energy_stock_data,Weight_Crypto_stock_data,Portfolio_Type
0.4156971185360696,0.2306001594315594,1.715944687599012,0.33900736281162114,0.46029297334843894,0.06091544022657699,0.13978422361336293,Simulated Portfolio
0.3255070170283108,0.23357361598954599,1.307968863409574,0.026670520199726204,0.39521107852470744,0.34638596701438906,0.23173243426117732,Simulated Portfolio
0.3423114989650479,0.2201739126005618,1.4638950416881746,0.29229623505501334,0.3742984965465499,0.3310579990324417,0.0023472693659950116,Simulated Portfolio
0.12900438602282763,0.20515705629113318,0.5313216517795141,0.16141423270338223,0.03398309499552573,0.374231733702887,0.4303709385982052,Simulated Portfolio
0.3313588218068745,0.20579544511346037,1.5129529306890843,0.26039271747308274,0.33506860797108884,0.11498003733040035,0.2895586372254282,Simulated Portfolio
0.4504258685075084,0.24848471193789692,1.7322026178217493,0.2057652456361846,0.5415664374330319,0.03604290183836116,0.21662541509242225,Simulated Portfolio
0.2963088811845479,0.208356129777574,1.3261375198297038,0.19373903699767542,0.31098681429110214,0.31824271595960196,0.1770314327516204,Simulated Portfolio
0.18432776428789027,0.20781438438984748,0.7907429736895456,0.23742405038986483,0.13630315773452611,0.5428499664542848,0.08342282542132425,Simulated Portfolio
0.1319230201390844,0.22303422611100965,0.5018199318134139,0.1904733366650241,0.07323489611935649,0.7015568123325623,0.03473495488305713,Simulated Portfolio
0.1941646867137277,0.19545639936460454,0.891066689450473,0.3175851275077753,0.1134968698723099,0.33300168473846337,0.23591631788145154,Simulated Portfolio
0.3353339282577912,0.20726348169845732,1.5214157635186452,0.2341540574424548,0.3414678085546884,0.07153312621258413,0.3528450077902727,Simulated Portfolio
0.3312823064137386,0.2226415136228774,1.398132366908922,0.07696533263933497,0.3801941455217927,0.21454665261526498,0.3282938692236073,Simulated Portfolio
0.3149660559587235,0.20398461103124535,1.4460211212381215,0.41402544298108457,0.2801311882974011,0.12568566176314397,0.18015770695837036,Simulated Portfolio
0.2518699919186195,0.19325350879453515,1.1998229339532507,0.3442881814740358,0.1869749069724724,0.1540881776350816,0.3146487339184102,Simulated Portfolio
0.24953694713395794,0.20400383103827702,1.1251599833480097,0.44824772261058826,0.1820825365692955,0.30331068891499624,0.06635905190511994,Simulated Portfolio
0.3090511822878353,0.20463417099225714,1.4125264655763297,0.2085577546303807,0.31489980321837857,0.19003840059036742,0.2865040415608734,Simulated Portfolio
0.30253224514698623,0.21077741412049697,1.3404294114049076,0.13230289765829203,0.32463432452045476,0.2497132247668193,0.29334955305443405,Simulated Portfolio
0.36428911624210714,0.21464507923681228,1.6039925884453283,0.3634881895650893,0.3734181765754403,0.11526896015462033,0.14782467370484992,Simulated Portfolio
0.4507136593767667,0.24939177572493454,1.727056387985385,0.28372264940629527,0.5386010787322295,0.12452660398306485,0.05314966787841034,Simulated Portfolio
0.1571458398105504,0.19744870739873485,0.6945897069540864,0.2775889148661833,0.05651392485933387,0.33174349749523824,0.3341536627792447,Simulated Portfolio
0.21890767793582327,0.1927760254856552,1.0318071317982658,0.3397267595492506,0.1378040392141361,0.21265769707128185,0.3098115041653314,Simulated Portfolio
0.2246130910629686,0.19917934852518315,1.027280652226345,0.18666101464457746,0.19284351313530573,0.35708551195725663,0.2634099602628602,Simulated Portfolio
0.30202598573527933,0.20580387411698073,1.3703628609778904,0.2792498829590869,0.30277173369538224,0.29659742858017624,0.12138095476535456,Simulated Portfolio
0.2300215861891731,0.19464991621955177,1.0789708532537108,0.29890632918516347,0.1749975856284773,0.3001921578359622,0.22590392735039702,Simulated Portfolio
0.2648904202493992,0.1984891774716955,1.2337721550804477,0.3982345042366051,0.20909038436284036,0.23168230729727035,0.16099280410328418,Simulated Portfolio
0.17647292429134315,0.20024797166510153,0.7813958013668744,0.42032536434118195,0.04269718629030197,0.15428541657774042,0.38269203279077585,Simulated Portfolio
0.2407322475391957,0.20101025757735047,1.0981143460017508,0.32030569127511554,0.20030509535522098,0.3884858015645986,0.09090341180506488,Simulated Portfolio
0.298918001807469,0.2088739316712523,1.3353413687183302,0.4175985064257713,0.27160018190754254,0.2907017764681834,0.020099535198502765,Simulated Portfolio
