Date,Close,High,Low,Open,Volume,Returns
21-10-2021,299.4535217,299.7040421,295.2135849,295.9941415,16918100,0.010897509
25-10-2021,296.9191589,298.1429413,295.3099064,298.1043884,17554500,-0.003331806
26-10-2021,298.8271484,301.0338388,297.3721073,299.6847814,28107300,0.006425956
27-10-2021,311.4119873,314.2353769,304.5028434,304.5028434,52588700,0.042114108
28-10-2021,312.5490417,313.0501118,309.6678082,312.5297506,26297900,0.003651287
01-11-2021,317.3864136,319.4292762,314.4955636,319.3040013,27073200,-0.006784919
02-11-2021,321.009613,321.3179774,317.9934883,318.2922071,26487100,0.011415736
03-11-2021,321.8479004,322.7151493,318.6197793,321.7515329,21500100,0.002611409
04-11-2021,324.1991882,324.2955558,317.5213319,320.7783609,23992200,0.007305587
05-11-2021,323.8329163,326.4635995,322.2526007,326.1937881,22570100,-0.001129774
08-11-2021,324.729126,325.3651164,322.2719156,325.0278447,20897000,0.002767507
09-11-2021,323.7269592,326.3961662,322.3586109,324.8447284,21307400,-0.003086162
10-11-2021,318.7643738,322.455042,317.9164158,322.3972273,25500900,-0.01532954
11-11-2021,320.3350525,321.6262952,318.4849251,319.197992,16849800,0.004927397
12-11-2021,324.4689331,324.9603869,321.645544,321.7708188,23831000,0.012904865
15-11-2021,323.8426208,325.5867645,321.8768349,325.2591384,16723000,-0.001930269
16-11-2021,327.1575012,328.2753001,323.3030346,323.4668329,20886800,0.010236084
17-11-2021,327.3794556,330.3431774,326.2982354,327.2056943,19053400,0.000678433
19-11-2021,331.2313232,333.1524483,330.3528539,330.7776232,21963400,0.005391464
22-11-2021,328.0648499,337.5642085,327.7945448,332.6890252,31031100,-0.009559704
23-11-2021,325.9893494,327.69809,322.0119905,325.3811556,30427600,-0.006326495
24-11-2021,326.2114563,326.4528012,322.3499375,324.6378827,21661300,0.000681332
29-11-2021,324.9757385,327.2926437,323.1511569,323.3442446,28563500,0.021081221
30-11-2021,319.1448059,326.0858869,317.6001928,323.7110616,42885600,-0.017942671
01-12-2021,318.6524963,327.5340007,317.9864115,323.5276812,33337600,-0.00154259
02-12-2021,318.0829163,321.9444347,316.4514224,318.8648714,30766000,-0.001787465
03-12-2021,311.82724,321.1817697,307.0196395,320.496329,41779300,-0.01966681
06-12-2021,314.8970947,316.1134821,308.1780627,312.7346544,30032600,0.009844729
07-12-2021,323.3248901,324.1743993,318.6717542,320.1584468,31021900,0.026763649
08-12-2021,323.3731079,323.8847578,319.3474632,323.7013333,24761000,0.000149131
09-12-2021,321.5679016,324.8405226,320.6218191,322.8325463,22214200,-0.005582426
10-12-2021,330.6811218,331.1251882,323.1994303,323.3828547,38095700,0.028339956
13-12-2021,327.6498108,331.8878411,327.3408823,328.8854954,28899400,-0.009166871
14-12-2021,316.9727173,323.0546261,312.8891512,321.6837742,44438700,-0.032586906
15-12-2021,323.0642395,323.5855527,313.2656436,317.2333392,35381100,0.019217812
16-12-2021,313.6517944,325.1012107,311.8368763,324.0875445,35034800,-0.029134902
20-12-2021,308.8345642,311.6244957,306.5755797,308.969702,28326500,-0.012013344
21-12-2021,315.9591064,316.3838758,308.728393,312.0975879,24740600,0.023069122
22-12-2021,321.6645203,322.0603,314.4724299,316.9341363,24831500,0.018057444
23-12-2021,323.1028137,324.7439704,321.2106785,321.2299754,19617800,0.004471408
27-12-2021,330.5942383,330.6231985,323.817255,323.8462152,19947000,0.023185885
28-12-2021,329.43573,331.907099,328.5379342,331.269945,15661500,-0.003504321
30-12-2021,327.5725403,331.2506334,327.0898506,330.0728694,15994500,-0.007691436
31-12-2021,324.6764832,327.611216,324.2227536,326.7906669,18000800,-0.008840964
03-01-2022,323.1607666,326.2982498,318.3628296,323.7400002,28865100,-0.00466839
04-01-2022,317.6195068,323.5952081,314.829546,323.2379929,32674300,-0.017147068
06-01-2022,303.0133057,307.6664417,300.7060346,302.3085681,39646100,-0.007901703
07-01-2022,303.1677856,305.542611,299.3545248,303.2739632,32720000,0.000509813
10-01-2022,303.3898315,303.8242641,294.1415081,298.7753183,44289500,0.000732419
12-01-2022,307.2513428,312.2134079,306.1025387,308.6028977,34372200,0.010445067
13-01-2022,294.2476501,309.7709685,293.4753584,309.3751594,45366000,-0.042322655
18-01-2022,292.1720886,299.0745459,291.2935898,293.5429404,42333200,-0.024339203
21-01-2022,285.7812805,293.5815336,285.3758082,292.2107113,57984400,-0.01846818
24-01-2022,286.1095276,286.823899,266.4930084,282.0839114,85731500,0.001148595
25-01-2022,278.5022888,284.7772548,275.2972517,281.4273872,72848600,-0.026588555
26-01-2022,286.4376831,297.8195133,282.8850944,297.3271604,90428900,0.028493103
27-01-2022,289.4594116,296.6611351,287.6155331,292.1817891,53481300,0.01054934
31-01-2022,300.2137451,301.5652706,295.76333,298.2540258,46444500,0.008823795
02-02-2022,302.6077881,304.2103213,298.1863638,298.9103983,36636000,0.015221901
04-02-2022,295.3482361,298.1092076,289.5849187,289.8166004,35096500,0.015568743
07-02-2022,290.5309448,297.1823936,289.5172788,295.5702265,28533300,-0.016310547
11-02-2022,284.8255615,293.7553214,284.0339433,292.6933982,39175600,-0.02427396
15-02-2022,290.0675964,290.3861587,286.7370252,289.6235301,27058300,0.018542421
17-02-2022,281.2451477,287.1170958,280.5389528,286.6914481,32461600,-0.02928204
18-02-2022,278.5364075,284.2729368,276.969264,283.4893651,34264000,-0.009631243
24-02-2022,284.979187,285.5305982,262.6618239,263.6195458,56989700,0.051093686
25-02-2022,287.6104736,287.9200409,282.1351235,285.5112848,32546700,0.009233259
28-02-2022,289.0421448,289.3807321,283.4410322,284.7082917,34627500,0.004977813
02-03-2022,290.3965149,291.6347546,284.118256,285.7240737,31873000,0.017765659
03-03-2022,286.2657776,293.2405468,284.4567606,293.0083862,27314500,-0.014224473
04-03-2022,280.4034729,286.014269,277.8012597,284.6889692,32356500,-0.020478538
07-03-2022,269.8106995,280.239006,269.4430921,279.1168469,43157200,-0.037776898
08-03-2022,266.8505554,274.6959571,261.1914025,268.7369201,48159500,-0.010971188
09-03-2022,279.0878906,280.1520098,271.619749,274.1929719,35204500,0.045858384
10-03-2022,276.2728271,277.2498861,271.4262654,273.7866645,30628000,-0.010086656
11-03-2022,270.9328918,280.0649199,270.3137573,278.56547,27209300,-0.019328485
14-03-2022,267.4212646,276.0889402,266.8214966,271.1940229,30660700,-0.012961244
16-03-2022,284.7857666,284.9598872,273.9608294,279.6779942,37826300,0.025213354
17-03-2022,285.5886841,285.9659453,279.9295298,283.7216559,30816600,0.002819374
18-03-2022,290.6286316,291.1800427,283.1798575,285.7337136,43390600,0.017647574
21-03-2022,289.400116,290.3481548,285.2790861,289.1389352,28351200,-0.004227098
22-03-2022,294.1402588,295.0495943,289.022833,290.0192288,27599700,0.016379202
23-03-2022,289.7193604,293.3373658,288.0071159,290.7061025,25715400,-0.015029899
24-03-2022,294.1789551,294.2756986,288.5875247,289.3807799,24484500,0.015392809
25-03-2022,293.7726135,295.5332442,289.52585,295.2720634,22566500,-0.001381273
28-03-2022,300.5635986,300.6603126,294.4013915,294.4013915,29578200,0.023116468
29-03-2022,305.1199341,305.5165616,298.9674101,303.6688707,30393400,0.015159306
30-03-2022,303.6205139,305.642355,301.4148986,303.5238,28163600,-0.004914199
01-04-2022,299.3253479,300.0121763,295.5719261,299.2769614,27110500,-0.014146495
04-04-2022,304.6942444,304.8296616,299.6058401,299.9734475,24289600,0.017936658
05-04-2022,300.7377625,304.597582,299.7607035,303.049775,23156700,-0.012985089
06-04-2022,289.7290039,296.9843212,287.0300176,295.2333737,40110400,-0.03660584
07-04-2022,291.5379944,293.7436097,286.6817793,286.9816633,31411200,0.006243733
08-04-2022,287.2814636,291.2960655,286.6139723,290.6382573,24361900,-0.014600261
11-04-2022,275.9535522,283.0637388,275.7020252,282.2705133,34569300,-0.039431404
12-04-2022,272.8579407,281.2547532,271.339154,279.8036899,30966700,-0.011217872
13-04-2022,278.2366028,279.1652752,272.1227811,273.5061508,21907200,0.019712317
18-04-2022,271.3682556,273.2449671,269.2593834,269.8107947,20778000,0.002465976
19-04-2022,275.9922485,276.8338901,269.327046,270.2654015,22297700,0.01703955
20-04-2022,277.0176697,280.2487302,276.0599773,279.9584998,22906700,0.003715398
21-04-2022,271.6487427,283.7312546,270.923211,279.1652405,29454600,-0.019381172
22-04-2022,265.0899353,273.9607826,264.4611471,272.4903528,29405800,-0.024144442
25-04-2022,271.5617065,271.9389677,261.9363066,264.3741122,35678900,0.024413493
27-04-2022,273.9801025,281.477263,270.0525602,272.8966467,63477700,0.048108764
28-04-2022,280.1809998,281.4869627,272.2775281,275.8858497,33646600,0.022632655
29-04-2022,268.4660339,280.4228103,267.4793216,279.1942245,37073900,-0.041812135
03-05-2022,272.5870972,274.8604357,271.0102702,274.6959689,25978600,-0.009456158
04-05-2022,280.5195923,281.3902244,267.7018653,273.3706723,33599300,0.029100773
05-05-2022,268.3016052,277.0079849,265.3897955,276.2244131,43260400,-0.043554844
06-05-2022,265.7670593,270.1395856,262.4199191,265.8444364,37780300,-0.00944663
09-05-2022,255.9481812,263.4743609,254.7293082,261.2494092,47726000,-0.03694543
10-05-2022,260.7077637,264.8191106,256.4222962,262.8263189,39336400,0.018595883
12-05-2022,247.0193329,251.4015426,241.8632198,249.2829879,51033800,-0.052504884
13-05-2022,252.60112,254.4584942,247.0193732,248.9541245,34925100,0.02259656
16-05-2022,252.9687195,257.1477892,247.4353299,251.4789528,32550900,0.001455257
17-05-2022,258.1151733,259.5758905,253.8974002,257.4283154,28828800,0.02034423
18-05-2022,246.3632507,255.5941197,245.0930396,255.0123366,31356000,-0.045529763
23-05-2022,252.7337189,253.5579092,245.7329984,247.7304459,33175400,0.032032006
24-05-2022,251.7349854,253.3930421,245.8008627,250.0575467,29043900,-0.003951722
25-05-2022,254.5469666,256.5443997,249.3206822,250.3000169,28547900,0.011170403
26-05-2022,257.8242798,258.9975223,253.4900381,254.3045227,25002100,0.012875083
27-05-2022,264.9413147,265.0382835,259.4338312,260.3259026,26910800,0.027604207
01-06-2022,264.1463013,269.2562346,261.8385799,266.8418683,25292200,0.002023369
02-06-2022,266.2406006,266.3084817,253.6548406,256.418288,44008200,0.007928558
03-06-2022,261.8191528,265.145002,260.2580647,262.1003535,28059000,-0.016606963
06-06-2022,260.587738,265.8528153,259.1042072,263.797207,22400300,-0.004703303
09-06-2022,256.7479553,264.427397,256.5928112,259.6471353,26439700,-0.020783474
10-06-2022,245.3063812,252.665845,244.8603455,252.665845,31422800,-0.044563448
13-06-2022,234.9022522,241.4569519,234.1944274,237.6657,46135800,-0.042412794
14-06-2022,237.0645447,238.2765806,234.1750403,236.4536738,28651500,0.009205073
15-06-2022,244.1137543,247.5462487,238.9359398,240.7685377,33111700,0.029735402
16-06-2022,237.5299377,239.905525,235.6391648,238.5092574,33169200,-0.026970281
17-06-2022,240.12854,242.8919877,236.6184889,237.2681384,43084800,0.010940104
21-06-2022,246.0335846,247.0129042,241.9320447,242.6592662,29928300,0.024591182
23-06-2022,250.9980621,251.4925822,245.9269232,247.8080051,25861400,0.022636451
24-06-2022,259.5696716,259.8411665,253.7712801,253.8585431,33923200,0.034150102
27-06-2022,256.8449402,260.1513478,255.2838227,260.0640847,24615100,-0.01049711
29-06-2022,252.3556213,254.0136784,247.9922766,249.7666992,20069800,-0.017478712
30-06-2022,249.0297546,251.6477643,245.2191205,249.2430742,31730900,-0.013179285
01-07-2022,251.6962128,251.8804446,246.8771716,248.6031243,22837700,0.010707388
06-07-2022,258.1248474,259.8507853,254.4305644,255.7395691,23824400,0.012782825
07-07-2022,260.248291,260.8882494,256.9709419,257.0679106,20859900,0.008226421
12-07-2022,245.9657288,257.8630779,244.3852291,257.8049026,35868500,-0.04098154
13-07-2022,245.0445709,245.8493645,240.5745819,242.5914114,29497400,-0.003745066
14-07-2022,246.3632507,247.3910547,238.4704741,242.9598595,25102800,0.005381388
18-07-2022,246.5281219,252.9179722,245.6069775,251.8610803,20975000,-0.009621461
19-07-2022,251.6477966,251.8320285,245.9754614,249.7570084,25012600,0.020767102
21-07-2022,256.7965088,256.845008,249.2237096,251.8998948,22404700,0.009799354
26-07-2022,244.2494812,251.9871294,241.9902592,251.9677179,39348000,-0.026774334
27-07-2022,260.5779724,261.8481835,250.9883612,253.2282009,45994000,0.066851693
28-07-2022,268.0151062,269.4016683,259.7344678,261.5573747,33459300,0.028540915
29-07-2022,272.213562,273.4353037,268.2284021,269.265912,32152800,0.015664997
01-08-2022,269.5664673,272.7371423,267.4623601,269.3822355,21539600,-0.009724331
02-08-2022,266.4734192,269.450187,264.1075223,267.6175742,22754200,-0.011474157
03-08-2022,273.8909912,274.8897075,268.2089522,268.3544202,23518900,0.027836067
04-08-2022,275.0351868,275.1806252,271.6608977,273.2413677,18098700,0.004177558
05-08-2022,274.317688,275.0352038,270.2161475,270.6718742,16774600,-0.002608753
08-08-2022,271.8062439,277.2361689,270.8366155,275.4229389,18739200,-0.009155239
09-08-2022,273.7261047,274.4824138,269.1785449,271.1469191,23405200,0.007063343
10-08-2022,280.3778992,281.008152,278.2253218,279.417976,24687800,0.024300914
11-08-2022,278.3028259,282.3655727,277.8083354,282.0165205,20065900,-0.007400987
12-08-2022,283.044342,283.044342,278.2252858,279.7185224,22619700,0.017037255
15-08-2022,284.5568848,285.2453127,281.2989175,282.1619011,18085700,0.005343837
17-08-2022,283.0718079,285.0443309,281.2741813,281.5365261,18253400,-0.002636176
22-08-2022,269.8860474,274.4626845,269.3710545,274.0934388,25061100,-0.029355021
23-08-2022,268.6130676,270.9645328,267.6025052,268.6130676,17527400,-0.00471673
25-08-2022,270.954895,271.1200652,266.7474742,269.477912,16583400,0.011095269
26-08-2022,260.4996033,272.4027708,260.3927319,271.1784355,27549300,-0.038586835
30-08-2022,255.5245056,259.4889751,253.2799112,259.119759,22767100,-0.008520914
31-08-2022,254.0670013,259.5473006,253.9309509,257.8760274,24791800,-0.005703971
01-09-2022,253.0272064,253.5033531,248.1784994,251.540527,23263400,-0.004092601
06-09-2022,246.0796814,250.5299939,244.8067741,248.9461693,21328200,-0.027457621
07-09-2022,250.7826538,251.5016926,246.0505436,247.488636,24126700,0.019111584
08-09-2022,251.2004547,253.05638,247.5760672,250.2190712,20319900,0.001665988
12-09-2022,259.1003113,259.8776786,257.6525073,258.2549484,18747700,0.008280892
13-09-2022,244.8553772,253.0272524,244.4666936,251.5114233,33353300,-0.054978452
14-09-2022,245.0788727,247.031958,242.785691,246.3517802,23913000,0.000912765
16-09-2022,237.8106384,238.3547807,235.20651,237.3442181,39791800,-0.002608168
19-09-2022,237.5968781,238.1993192,234.030789,235.604917,26826900,-0.000898868
20-09-2022,235.5854797,236.6154655,232.855042,235.2162488,26660300,-0.008465592
21-09-2022,232.1845703,240.6479693,232.135983,237.3539515,28625600,-0.014435989
22-09-2022,234.1570892,236.9555521,230.8436484,231.1351426,31061200,0.008495478
23-09-2022,231.1837463,234.3028678,228.5407568,232.7578744,34176000,-0.012698069
26-09-2022,230.7270508,234.6137984,230.19262,230.338382,27694200,-0.001975466
27-09-2022,229.716507,234.9538988,227.8605814,233.1854215,27018700,-0.004379824
29-09-2022,230.7756348,233.1562647,227.7731259,232.1262789,27484200,-0.014809087
30-09-2022,226.3058624,233.7295494,226.1406774,231.543254,35694800,-0.019368476
03-10-2022,233.9239044,234.7692673,228.0160464,228.7448116,28880400,0.033662592
04-10-2022,241.8334808,243.2715735,238.0438924,238.1507786,34888400,0.033812604
06-10-2022,239.802597,243.2520884,239.1127077,240.9103195,20239900,-0.00839786
07-10-2022,227.6079559,234.4875013,226.5682438,234.0793797,37769600,-0.050852832
10-10-2022,222.759201,227.9188556,220.3105461,226.4516139,29743600,-0.021303099
12-10-2022,219.3583527,221.4086129,217.6190394,219.0182563,21903900,-0.015266927
13-10-2022,227.6079559,229.4152942,212.9257656,213.6253814,42551800,0.037607883
14-10-2022,222.0887451,230.5229947,221.8749728,228.8711152,30198600,-0.024248761
18-10-2022,231.7473145,237.0235669,228.7059299,236.3531155,26329600,0.004083691
19-10-2022,229.7844849,232.8258692,227.6564884,230.3286271,19985700,-0.008469697
20-10-2022,229.4638367,234.4777442,228.2200787,229.0946058,21811000,-0.00139543
21-10-2022,235.2648163,236.1199055,227.8605672,228.0937774,26299700,0.025280583
24-10-2022,240.2496033,240.822895,234.4680688,236.8584104,24911200,0.021187983
26-10-2022,224.7705994,231.5529691,223.5462645,224.6248374,82543200,-0.064428843
31-10-2022,225.557663,228.2686626,224.6053992,227.1415024,28357300,-0.015856261
01-11-2022,221.7097931,229.0654699,220.8935797,227.9577474,30592300,-0.017059362
04-11-2022,215.1217499,215.3160843,207.3871161,211.390476,36789100,0.033325513
07-11-2022,221.4183044,221.9430237,215.0148909,215.7047952,33498000,0.029269725
09-11-2022,218.1533966,222.1567563,217.9785001,220.9324214,27852900,-0.014745429
10-11-2022,236.1004791,236.4405755,228.3464218,228.7642401,46268000,0.082268178
11-11-2022,240.1135406,240.9686298,235.080195,236.1101955,34620200,0.016997261
15-11-2022,235.1190643,240.0066479,233.2339895,238.7045911,31390100,-0.020800478
17-11-2022,235.4990692,237.0289239,231.5526591,231.698817,23123500,0.001616223
22-11-2022,238.7634277,239.0362656,234.5539182,237.3602529,19665700,0.012311663
23-11-2022,241.2482147,241.9303094,238.0228694,238.8413831,19508500,0.010406899
25-11-2022,241.1605225,242.3395687,240.4199497,240.9851182,9200800,-0.000363494
28-11-2022,235.5770416,240.3419805,234.6416017,239.7865658,24778200,-0.023152549
29-11-2022,234.1836548,236.5807329,232.1178777,235.2262822,17956300,-0.005914782
30-11-2022,248.6148376,248.7999808,233.7256222,234.4174706,47594200,0.061623357
01-12-2022,248.1763611,249.569782,244.5027738,247.3773253,26041500,-0.001763678
02-12-2022,248.4979095,249.5113052,243.3042216,243.4309017,21528500,0.001295645
05-12-2022,243.801178,247.3286073,241.7159087,245.5648852,23435300,-0.018900487
06-12-2022,238.8510895,245.4187204,237.5453633,244.4053248,22463700,-0.020303792
07-12-2022,238.1203003,239.8645299,236.015553,238.5685425,20481500,-0.003059602
08-12-2022,241.0728149,242.3785562,236.8438127,238.5782885,22611800,0.012399256
09-12-2022,239.1434326,241.9595209,237.9156622,238.4418453,20609700,-0.008003318
13-12-2022,250.3493347,257.1703111,246.5977918,254.9973322,42196900,0.017464762
14-12-2022,250.6416931,255.8743526,247.8061117,250.5539984,35410900,0.001167802
15-12-2022,242.6416168,247.6988861,241.0143285,247.2311661,35560400,-0.031918378
19-12-2022,234.3005066,238.9387795,232.6050165,238.5977247,29696400,-0.017328421
21-12-2022,238.1787567,239.3383251,233.9692474,235.508841,23690600,0.010876717
27-12-2022,230.8998108,232.8194148,229.7987055,232.5953012,16688600,-0.007414228
28-12-2022,228.5319214,233.5891901,228.1811278,230.8315653,17457100,-0.010255051
29-12-2022,234.8462067,235.7329371,229.6232871,229.6232871,19770700,0.027629774
03-01-2023,233.4528198,239.4650223,231.3285649,236.8633084,25740000,-0.001000725
05-01-2023,216.6244812,221.730475,216.0885443,221.3894202,39585600,-0.029637782
09-01-2023,221.3114624,225.3261046,220.6196288,220.6585993,27369800,0.009736415
10-01-2023,222.9972229,225.3943007,221.5160924,221.9350881,27033900,0.00761714
11-01-2023,229.7402344,229.9156238,225.1994094,225.3747988,28669300,0.030238096
17-01-2023,234.2031403,234.7488161,231.0265041,231.8840032,29831300,0.004681876
23-01-2023,236.3760681,238.8998258,233.5209945,234.933923,31934000,0.009824299
25-01-2023,234.4564667,237.0776731,224.9947907,228.483235,66526600,-0.008120964
26-01-2023,241.6574249,241.9594943,235.8108743,237.4186698,33454500,0.030713413
27-01-2023,241.8133698,243.4406581,240.5173824,242.6221445,26498900,0.000645314
31-01-2023,241.4723206,241.6087395,236.7366132,237.2238258,26541100,0.021012688
01-02-2023,246.2859802,248.6538264,239.1921656,241.6574603,31259900,0.019934623
02-02-2023,257.8328857,257.9205804,250.6708554,252.2007099,39940400,0.046884137
03-02-2023,251.7427979,257.4431922,250.5247662,252.9023664,29077300,-0.023620291
06-02-2023,250.203125,251.6939942,248.2640285,250.8560029,22518000,-0.006116055
07-02-2023,260.7171936,261.8962397,253.4284827,253.8669859,50841400,0.042022131
08-02-2023,259.9083862,269.6818676,259.4016662,266.2129171,54686000,-0.00310224
09-02-2023,256.8779907,266.9730522,256.0789548,266.7976331,42375100,-0.011659476
10-02-2023,256.3713074,257.3359789,253.9937072,254.8414525,25818500,-0.001972467
13-02-2023,264.3809814,267.5770941,260.3176164,260.7951048,44630900,0.031242475
15-02-2023,263.0895386,264.4669231,260.0221653,262.1126726,28922400,-0.00488478
16-02-2023,256.0854187,260.5692301,255.8412022,257.9121534,29603600,-0.026622571
17-02-2023,252.0899963,254.0730328,250.0776551,253.3892446,30000100,-0.015601913
21-02-2023,246.824707,249.579476,245.7696901,248.5928319,28397400,-0.020886546
22-02-2023,245.6915283,248.4560605,244.548597,248.211844,22491100,-0.004591026
24-02-2023,243.4544983,245.1933182,242.3604134,244.1773844,24990900,-0.021784455
28-02-2023,243.6499176,245.6720374,242.9758777,243.3080234,22491000,-0.002958062
01-03-2023,240.5727692,245.1249529,240.1038628,244.9588875,27565300,-0.012629384
02-03-2023,245.3007965,245.5840811,239.9280341,240.8462904,24808200,0.019653211
03-03-2023,249.3840637,249.7064312,245.5742931,246.3557887,30760100,0.01664596
06-03-2023,250.927536,254.1023501,250.058126,250.4977126,24109800,0.006189138
07-03-2023,248.2704468,251.7285602,247.5280341,250.3707024,21473200,-0.01058907
08-03-2023,247.8308716,248.6514353,245.0077298,248.1630024,17340200,-0.00177055
09-03-2023,246.4828339,253.5553341,245.7599477,249.9018648,26653400,-0.005439345
10-03-2023,242.8390808,246.9419144,241.8719931,245.2714822,28333900,-0.014782989
13-03-2023,248.0457916,251.943492,240.0452574,241.6766217,33339700,0.021440992
15-03-2023,259.2992554,260.3152041,253.2133708,253.9655766,46028000,0.017830351
16-03-2023,269.8102722,270.1619295,257.1891564,259.0744997,54768800,0.04053624
17-03-2023,272.9656067,276.7753774,269.9275683,271.8226904,69527400,0.011694642
21-03-2023,267.4463196,268.6380971,263.2848617,268.5208779,34558700,-0.020219716
22-03-2023,265.9908447,274.538422,265.883374,267.0751516,34873300,-0.00544212
24-03-2023,274.0792847,274.1378942,268.9116555,270.8263044,28172000,0.030408716
27-03-2023,269.9861755,274.9486407,269.1460554,274.0108579,26840200,-0.014934033
28-03-2023,268.862793,269.7517445,265.756337,269.4098354,21878600,-0.004160889
29-03-2023,274.0206909,274.6361213,271.9692664,272.5065307,25087000,0.019184127
31-03-2023,281.6304626,282.5780239,276.4530846,277.1662076,32766000,0.014962125
03-04-2023,280.5852051,281.6011242,277.3810861,279.8916088,24883300,-0.003711451
04-04-2023,280.5363159,283.7306862,279.0612688,280.5851771,25824300,-0.00017424
06-04-2023,284.8540955,285.322972,275.5054819,276.6581764,29770300,0.015391161
10-04-2023,282.695282,282.9004155,278.1235262,282.5194234,23103000,-0.007578664
11-04-2023,276.2869568,279.3641081,275.1245138,279.1394182,27276600,-0.022668667
12-04-2023,276.9316711,280.3702578,275.4370677,278.2016145,27403400,0.002333495
13-04-2023,283.1347961,283.1934057,276.6191176,277.0293845,24222700,0.022399478
17-04-2023,282.1188965,284.8541392,279.5399857,283.2227599,23836200,0.009296429
18-04-2023,281.698761,285.0103501,280.3702379,284.8247432,20161800,-0.001489214
20-04-2023,279.4910583,282.3435196,278.4848878,278.6509681,23244400,-0.00811262
21-04-2023,279.1492004,279.6473818,276.5116507,278.416551,21676400,-0.001223144
24-04-2023,275.2514343,278.3578899,272.2720059,275.5640385,26611000,-0.013963021
26-04-2023,288.5368958,292.6397447,285.9579851,289.8361442,64599200,0.07243466
27-04-2023,297.7780457,298.1395111,288.4196826,289.1230273,46462600,0.032027619
01-05-2023,298.4911499,301.4608307,298.0906313,299.8685344,21294100,-0.005532783
04-05-2023,298.344635,300.640276,296.3811249,299.1554206,22519900,0
12-05-2023,301.8221741,303.4633012,299.5070073,303.3656086,19774700,-0.003676384
15-05-2023,302.3008728,302.7306961,300.4741386,301.9492154,16336500,0.001586029
16-05-2023,304.5281677,306.4525948,302.6623503,302.6623503,26730300,0.007367808
17-05-2023,307.4064636,307.8274271,304.2149092,305.7323795,24315000,0.009451657
18-05-2023,311.8314819,312.3405817,307.1322877,307.9252763,27276000,0.014394682
19-05-2023,311.655304,312.0566981,309.72667,310.0888957,27546700,-0.000564978
22-05-2023,314.4356384,315.8160339,311.332221,311.9098282,24115700,0.008921185
23-05-2023,308.6400146,315.9433573,308.6302151,313.3098409,30797200,-0.018431829
24-05-2023,307.2595825,309.8539301,306.0456005,308.1211085,23384900,-0.004472629
25-05-2023,319.0761719,320.0355742,313.28047,316.4524252,43301700,0.038458001
26-05-2023,325.8997803,326.3990507,317.0789684,317.216013,36630600,0.021385515
30-05-2023,324.2550354,328.6899104,323.5795221,328.19064,29503100,-0.005046781
31-05-2023,321.4942627,328.8857108,320.4564938,325.3123619,45950600,-0.008514201
01-06-2023,325.5962524,326.5263157,317.9013163,319.0858995,26773900,0.012759138
02-06-2023,328.3570557,330.4129645,325.5668958,327.2312101,25873800,0.008479223
05-06-2023,328.8857117,331.4506904,327.6325912,328.1808295,21307100,0.001610003
06-06-2023,326.6731262,328.3276407,325.1948547,328.2884723,20396200,-0.006727521
07-06-2023,316.5894775,327.4661688,315.7279515,324.6858084,40717100,-0.030867702
09-06-2023,319.9279175,323.0607044,317.5978891,318.1656968,22529000,0.004704095
12-06-2023,324.8816223,325.1263727,318.3321005,321.6802686,24260300,0.015483815
13-06-2023,327.2703857,329.9039019,323.4522863,327.4465988,22951300,0.007352719
14-06-2023,330.2563171,331.9206314,325.8214421,327.319313,26003800,0.009123745
20-06-2023,330.9513855,334.8967596,328.8073702,332.1849367,26375400,-0.012502553
21-06-2023,326.5556946,330.6381434,325.0969921,329.306686,25117800,-0.013281984
22-06-2023,332.5765076,332.9779017,326.3402744,327.1038941,23556800,0.018437324
27-06-2023,327.5444946,329.0913036,322.3851383,324.8913794,24354100,0.018167975
28-06-2023,328.7976379,330.8829158,326.8004666,327.6326238,20259500,0.003825872
29-06-2023,328.0144043,329.0521434,325.6354381,327.6815474,16997000,-0.002382115
30-06-2023,333.3891602,335.5331757,330.1192989,330.6577378,26832800,0.016385731
03-07-2023,330.8926392,333.7415365,329.502474,332.0674527,12508700,-0.007488309
05-07-2023,331.0493774,334.475883,327.7012088,328.053635,18172400,0.000473683
06-07-2023,334.1037598,335.7876432,328.4549331,330.2171234,28161200,0.009226365
07-07-2023,330.1388245,334.6128676,329.923443,332.1947332,21214800,-0.011867377
12-07-2023,330.1192322,334.4757698,328.6213615,329.5318255,29995300,0.014226753
18-07-2023,351.9411926,359.078121,334.9849116,338.5680303,64738600,0.041275653
19-07-2023,347.6238098,354.848845,345.0392616,354.1537624,39732900,-0.012267342
20-07-2023,339.5861816,350.4531022,338.1176797,346.1455024,33778400,-0.023121627
21-07-2023,336.551239,342.9441158,332.6939718,341.8182704,69405400,-0.008937179
24-07-2023,337.8631287,339.6351485,335.1219369,338.5876099,26678100,0.003898038
26-07-2023,330.6772461,337.4323787,326.1150966,334.2701939,58383700,-0.037637759
27-07-2023,323.7752991,334.1624881,322.1403538,333.330361,39635300,-0.020872156
28-07-2023,331.2647095,332.8702862,326.17392,326.6634207,28484900,0.023131506
31-07-2023,328.8661804,330.6088018,326.3599092,329.8451819,25446000,-0.007240521
01-08-2023,329.2773438,331.4311589,326.6927955,328.1514981,18311900,0.001250245
02-08-2023,320.6229248,326.6242075,319.506849,326.6242075,27761300,-0.026283068
04-08-2023,320.8970947,328.1025609,320.3684256,324.9110067,23741500,0.003428784
