Price,Close,High,Low,Open,Volume
15-03-2022,3193.403564,3251.24905,3185.850786,3251.24905,3651133
16-03-2022,3248.494629,3259.246319,3213.263223,3234.810857,3090475
17-03-2022,3263.466797,3296.565739,3252.404241,3284.659092,3600452
21-03-2022,3222.54834,3300.075388,3212.152206,3284.125741,2413831
22-03-2022,3288.52417,3297.454263,3221.037915,3234.366348,2907611
23-03-2022,3298.697754,3314.158864,3278.79405,3294.788168,1596195
24-03-2022,3331.975342,3339.394707,3283.237614,3287.680426,1879046
25-03-2022,3294.299316,3358.320255,3262.799835,3340.904352,1690133
28-03-2022,3294.522217,3299.23164,3253.204072,3283.23752,1760990
29-03-2022,3292.43335,3307.22782,3279.682398,3283.014505,2689063
30-03-2022,3315.714355,3321.445538,3293.189217,3321.445538,1583455
31-03-2022,3323.178223,3336.240044,3305.629119,3323.222694,2168110
01-04-2022,3339.883057,3343.659446,3312.604241,3330.331013,1387014
04-04-2022,3350.190186,3358.764723,3320.645496,3342.770605,1472994
05-04-2022,3389.687256,3408.169394,3351.656749,3351.656749,2314947
06-04-2022,3336.861572,3384.799451,3315.358197,3384.799451,2051729
07-04-2022,3273.59668,3328.110063,3269.020671,3328.110063,2494829
08-04-2022,3274.928955,3292.122719,3236.587586,3278.794287,2296773
11-04-2022,3284.480957,3298.653696,3248.672077,3278.794246,2291660
12-04-2022,3279.771729,3322.333767,3241.785698,3272.574289,4483476
13-04-2022,3253.870361,3296.432622,3248.18365,3293.900133,1621672
18-04-2022,3134.891846,3207.709473,3129.960282,3207.709473,3820792
19-04-2022,3084.998535,3166.435378,3055.898128,3154.395319,3170014
20-04-2022,3160.437988,3171.411601,3092.19637,3109.967613,2640370
21-04-2022,3224.281006,3237.920522,3169.856573,3181.052543,2280996
22-04-2022,3209.975586,3213.929645,3173.500062,3182.030347,1581465
25-04-2022,3152.795898,3184.606464,3139.378741,3161.50385,1960694
26-04-2022,3151.108398,3188.072458,3126.095241,3176.74329,1943469
27-04-2022,3164.347656,3170.789732,3115.565678,3150.841554,1727648
28-04-2022,3184.873291,3202.73326,3143.777292,3188.160928,1703660
29-04-2022,3151.463379,3219.482856,3142.711172,3196.158099,2051115
02-05-2022,3147.642578,3152.574142,3103.525553,3127.649929,1324161
04-05-2022,3091.974365,3150.352859,3079.134685,3144.177395,2305825
05-05-2022,3121.874512,3139.290419,3096.950514,3120.719554,1612262
06-05-2022,3050.078369,3087.309035,3042.880929,3073.536322,2010812
09-05-2022,3061.185547,3070.870788,2973.884316,3019.334183,2481830
10-05-2022,3055.542725,3078.689809,3040.65931,3051.322055,1622685
11-05-2022,3031.77417,3064.162218,3005.250502,3052.2111,1841769
12-05-2022,3028.797363,3065.272884,2976.772222,3001.563019,2807195
13-05-2022,3034.35083,3056.564884,3005.250419,3052.211016,2187823
16-05-2022,3000.49707,3047.768539,2991.433779,3034.440105,1195813
17-05-2022,3066.961426,3080.645197,2977.038756,2994.454662,1754076
18-05-2022,3064.473389,3105.524919,3059.364156,3078.868053,1866781
19-05-2022,2898.445313,3025.554174,2870.055795,3018.445676,4642963
20-05-2022,2926.0354,2944.606264,2905.642941,2941.140958,3065125
23-05-2022,2951.581787,2966.820544,2902.933002,2936.5207,2293690
24-05-2022,2921.592773,2954.33638,2910.574688,2945.717153,1711510
25-05-2022,2833.613281,2945.610802,2821.447566,2945.610802,3548046
26-05-2022,2886.659912,2899.675621,2845.152997,2854.500974,2813186
27-05-2022,2917.388184,2933.132091,2888.673118,2910.142261,3103153
30-05-2022,3019.322021,3029.475225,2939.796821,2949.323666,2094624
31-05-2022,3009.571045,3026.612001,2974.370513,3000.446485,4840965
01-06-2022,3001.385986,3030.727191,2987.833678,3030.727191,1493835
02-06-2022,3062.036133,3070.08706,2993.424382,3001.206902,2657939
03-06-2022,3077.378174,3110.610752,3069.372016,3094.598217,1913622
06-06-2022,3069.147705,3088.872521,3021.021006,3057.563359,1084210
07-06-2022,3008.094971,3058.323946,3002.101546,3042.400956,2308256
08-06-2022,3045.174072,3053.940682,2993.603491,3023.70493,2185707
09-06-2022,3065.703857,3074.55979,2999.507342,3028.04332,1279197
10-06-2022,3005.59082,3035.200437,2998.523981,3025.360412,1527582
13-06-2022,2880.085693,2945.745403,2855.798594,2943.06176,3030921
14-06-2022,2871.98999,2897.350285,2839.92037,2853.606992,2611493
